mapping_source_table,table_name,etl_prefix,source_code,vocabulary_id,target_concept_id,ontology_concept_name
gcpt_obs_drgcodes,drgcodes,"",HCFA/238,DRG/238,38001078,Major cardiovasc procedures w/o MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/746,DRG/746,38001472,"Vagina, cervix & vulva procedures w CC/MCC"
gcpt_obs_drgcodes,drgcodes,"",HCFA/377,DRG/377,38001187,G.I. hemorrhage w MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/844,DRG/844,38001543,Other myeloprolif dis or poorly diff neopl diag w CC
gcpt_obs_drgcodes,drgcodes,"",HCFA/102,DRG/102,38000975,Headaches w MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/896,DRG/896,38001577,Alcohol/drug abuse or dependence w/o rehabilitation therapy w MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/016,DRG/016,43125851,AUTOLOGOUS BONE MARROW TRANSPLANT W CC/MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/410,DRG/410,38001211,Biliary tract proc except only cholecyst w or w/o c.d.e. w/o CC/MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/222,DRG/222,38001062,Cardiac defib implant w cardiac cath w AMI/HF/shock w MCC
gcpt_obs_drgcodes,drgcodes,"",APR/561,DRG/769,38001489,Postpartum & post abortion diagnoses w O.R. procedure
gcpt_obs_drgcodes,drgcodes,"",HCFA/313,DRG/313,38001141,Chest pain
gcpt_obs_drgcodes,drgcodes,"",HCFA/313,DRG/313,38001141,Chest pain
gcpt_obs_drgcodes,drgcodes,"",HCFA/378,DRG/378,38001188,G.I. hemorrhage w CC
gcpt_obs_drgcodes,drgcodes,"",HCFA/713,DRG/713,38001445,Transurethral prostatectomy w CC/MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/581,DRG/581,38001349,"Other skin, subcut tiss & breast proc w/o CC/MCC"
gcpt_obs_drgcodes,drgcodes,"",HCFA/458,DRG/458,38001247,Spinal fus exc cerv w spinal curv/malig/infec or 9+ fus w/o CC/MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/914,DRG/914,38001589,Traumatic injury w/o MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/574,DRG/574,38001342,Skin graft &/or debrid for skn ulcer or cellulitis w CC
gcpt_obs_drgcodes,drgcodes,"",HCFA/793,DRG/793,38001504,Full term neonate w major problems
gcpt_obs_drgcodes,drgcodes,"",HCFA/557,DRG/557,38001331,"Tendonitis, myositis & bursitis w MCC"
gcpt_obs_drgcodes,drgcodes,"",HCFA/475,DRG/475,38001264,Amputation for musculoskeletal sys & conn tissue dis w CC
gcpt_obs_drgcodes,drgcodes,"",HCFA/921,DRG/921,38001596,Complications of treatment w/o CC/MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/689,DRG/689,38001427,Kidney & urinary tract infections w MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/030,DRG/030,38000912,Spinal procedures w/o CC/MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/533,DRG/533,38001307,Fractures of femur w MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/918,DRG/918,38001593,Poisoning & toxic effects of drugs w/o MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/742,DRG/742,38001468,Uterine & adnexa proc for non-malignancy w CC/MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/280,DRG/280,38001108,"Acute myocardial infarction, discharged alive w MCC"
gcpt_obs_drgcodes,drgcodes,"",HCFA/453,DRG/453,38001242,Combined anterior/posterior spinal fusion w MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/023,DRG/023,38000905,Cranio w major dev impl/acute complex CNS PDX w MCC or chemo implant
gcpt_obs_drgcodes,drgcodes,"",HCFA/094,DRG/094,38000967,Bacterial & tuberculous infections of nervous system w MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/263,DRG/263,38001105,Vein ligation & stripping
gcpt_obs_drgcodes,drgcodes,"",HCFA/054,DRG/054,38000927,Nervous system neoplasms w MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/243,DRG/243,38001083,Permanent cardiac pacemaker implant w CC
gcpt_obs_drgcodes,drgcodes,"",HCFA/862,DRG/862,38001555,Postoperative & post-traumatic infections w MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/959,DRG/959,38001619,Other O.R. procedures for multiple significant trauma w/o CC/MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/328,DRG/328,38001147,"Stomach, esophageal & duodenal proc w/o CC/MCC"
gcpt_obs_drgcodes,drgcodes,"",HCFA/482,DRG/482,38001271,Hip & femur procedures except major joint w/o CC/MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/864,DRG/864,38001557,Fever
gcpt_obs_drgcodes,drgcodes,"",HCFA/864,DRG/864,38001557,Fever
gcpt_obs_drgcodes,drgcodes,"",HCFA/151,DRG/151,38001003,Epistaxis w/o MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/769,DRG/769,38001489,Postpartum & post abortion diagnoses w O.R. procedure
gcpt_obs_drgcodes,drgcodes,"",HCFA/494,DRG/494,38001283,"Lower extrem & humer proc except hip,foot,femur w/o CC/MCC"
gcpt_obs_drgcodes,drgcodes,"",HCFA/989,DRG/989,38001637,Non-extensive O.R. proc unrelated to principal diagnosis w/o CC/MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/512,DRG/512,38001301,"Shoulder,elbow or forearm proc,exc major joint proc w/o CC/MCC"
gcpt_obs_drgcodes,drgcodes,"",HCFA/130,DRG/130,38000988,Major head & neck procedures w/o CC/MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/374,DRG/374,38001184,Digestive malignancy w MCC
gcpt_obs_drgcodes,drgcodes,"",APR/201,DRG/310,38001138,Cardiac arrhythmia & conduction disorders w/o CC/MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/012,DRG/012,38000898,"Tracheostomy for face,mouth & neck diagnoses w CC"
gcpt_obs_drgcodes,drgcodes,"",HCFA/711,DRG/711,38001443,Testes procedures w CC/MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/395,DRG/395,38001205,Other digestive system diagnoses w/o CC/MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/576,DRG/576,38001344,Skin graft &/or debrid exc for skin ulcer or cellulitis w MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/652,DRG/652,38001396,Kidney transplant
gcpt_obs_drgcodes,drgcodes,"",HCFA/652,DRG/652,38001396,Kidney transplant
gcpt_obs_drgcodes,drgcodes,"",APR/141,LOINC/LA16982-3,45877009,Asthma
gcpt_obs_drgcodes,drgcodes,"",HCFA/510,DRG/510,38001299,"Shoulder,elbow or forearm proc,exc major joint proc w MCC"
gcpt_obs_drgcodes,drgcodes,"",HCFA/331,DRG/331,38001150,Major small & large bowel procedures w/o CC/MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/346,DRG/346,38001165,Minor small & large bowel procedures w/o CC/MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/865,DRG/865,38001558,Viral illness w MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/133,DRG/133,38000991,"Other ear, nose, mouth & throat O.R. procedures w CC/MCC"
gcpt_obs_drgcodes,drgcodes,"",HCFA/760,DRG/760,38001483,Menstrual & other female reproductive system disorders w CC/MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/758,DRG/758,38001481,"Infections, female reproductive system w CC"
gcpt_obs_drgcodes,drgcodes,"",HCFA/416,DRG/416,38001217,Cholecystectomy except by laparoscope w/o c.d.e. w/o CC/MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/152,DRG/152,38001004,Otitis media & URI w MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/683,DRG/683,38001421,Renal failure w CC
gcpt_obs_drgcodes,drgcodes,"",HCFA/077,DRG/077,38000950,Hypertensive encephalopathy w MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/226,DRG/226,38001066,Cardiac defibrillator implant w/o cardiac cath w MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/196,DRG/196,38001042,Interstitial lung disease w MCC
gcpt_obs_drgcodes,drgcodes,"",APR/282,DRG/440,38001235,Disorders of pancreas except malignancy w/o CC/MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/180,DRG/180,38001026,Respiratory neoplasms w MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/090,DRG/090,38000963,Concussion w/o CC/MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/338,DRG/338,38001157,Appendectomy w complicated principal diag w MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/306,DRG/306,38001134,Cardiac congenital & valvular disorders w MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/804,DRG/804,38001512,Other O.R. proc of the blood & blood forming organs w/o CC/MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/977,DRG/977,38001628,HIV w or w/o other related condition
gcpt_obs_drgcodes,drgcodes,"",HCFA/856,DRG/856,38001552,Postoperative or post-traumatic infections w O.R. proc w MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/748,DRG/748,38001474,Female reproductive system reconstructive procedures
gcpt_obs_drgcodes,drgcodes,"",HCFA/748,DRG/748,38001474,Female reproductive system reconstructive procedures
gcpt_obs_drgcodes,drgcodes,"",HCFA/246,DRG/246,38001086,Perc cardiovasc proc w drug-eluting stent w MCC or 4+ vessels/stents
gcpt_obs_drgcodes,drgcodes,"",APR/750,LOINC/LA10584-3,45877385,Schizophrenia
gcpt_obs_drgcodes,drgcodes,"",HCFA/607,DRG/607,38001369,Minor skin disorders w/o MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/083,DRG/083,38000956,"Traumatic stupor & coma, coma >1 hr w CC"
gcpt_obs_drgcodes,drgcodes,"",HCFA/356,DRG/356,38001175,Other digestive system O.R. procedures w MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/435,DRG/435,38001230,Malignancy of hepatobiliary system or pancreas w MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/628,DRG/628,38001384,"Other endocrine, nutrit & metab O.R. proc w MCC"
gcpt_obs_drgcodes,drgcodes,"",HCFA/223,DRG/223,38001063,Cardiac defib implant w cardiac cath w AMI/HF/shock w/o MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/419,DRG/419,38001220,Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC
gcpt_obs_drgcodes,drgcodes,"",APR/190,SNOMED/57054005,312327,Acute myocardial infarction
gcpt_obs_drgcodes,drgcodes,"",HCFA/981,DRG/981,38001629,Extensive O.R. procedure unrelated to principal diagnosis w MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/217,DRG/217,38001057,Cardiac valve & oth maj cardiothoracic proc w card cath w CC
gcpt_obs_drgcodes,drgcodes,"",HCFA/623,DRG/623,38001379,"Skin grafts & wound debrid for endoc, nutrit & metab dis w CC"
gcpt_obs_drgcodes,drgcodes,"",HCFA/696,DRG/696,38001434,Kidney & urinary tract signs & symptoms w/o MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/488,DRG/488,38001277,Knee procedures w/o pdx of infection w CC/MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/228,DRG/228,38001068,Other cardiothoracic procedures w MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/840,DRG/840,38001539,Lymphoma & non-acute leukemia w MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/146,DRG/146,38000998,"Ear, nose, mouth & throat malignancy w MCC"
gcpt_obs_drgcodes,drgcodes,"",APR/204,DRG/312,38001140,Syncope & collapse
gcpt_obs_drgcodes,drgcodes,"",APR/204,DRG/312,38001140,Syncope & collapse
gcpt_obs_drgcodes,drgcodes,"",HCFA/965,DRG/965,38001622,Other multiple significant trauma w/o CC/MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/385,DRG/385,38001195,Inflammatory bowel disease w MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/823,DRG/823,38001525,Lymphoma & non-acute leukemia w other O.R. proc w MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/335,DRG/335,38001154,Peritoneal adhesiolysis w MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/179,DRG/179,38001025,Respiratory infections & inflammations w/o CC/MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/038,DRG/038,38000920,Extracranial procedures w CC
gcpt_obs_drgcodes,drgcodes,"",HCFA/734,DRG/734,38001460,"Pelvic evisceration, rad hysterectomy & rad vulvectomy w CC/MCC"
gcpt_obs_drgcodes,drgcodes,"",HCFA/579,DRG/579,38001347,"Other skin, subcut tiss & breast proc w MCC"
gcpt_obs_drgcodes,drgcodes,"",HCFA/139,DRG/139,38000997,Salivary gland procedures
gcpt_obs_drgcodes,drgcodes,"",HCFA/101,DRG/101,38000974,Seizures w/o MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/897,DRG/897,38001578,Alcohol/drug abuse or dependence w/o rehabilitation therapy w/o MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/455,DRG/455,38001244,Combined anterior/posterior spinal fusion w/o CC/MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/564,DRG/564,38001338,Other musculoskeletal sys & connective tissue diagnoses w MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/477,DRG/477,38001266,Biopsies of musculoskeletal system & connective tissue w MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/598,DRG/598,38001360,Malignant breast disorders w CC
gcpt_obs_drgcodes,drgcodes,"",HCFA/200,DRG/200,38001046,Pneumothorax w CC
gcpt_obs_drgcodes,drgcodes,"",HCFA/024,DRG/024,38000906,Cranio w major dev impl/acute complex CNS PDX w/o MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/456,DRG/456,38001245,Spinal fus exc cerv w spinal curv/malig/infec or 9+ fus w MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/076,DRG/076,38000949,Viral meningitis w/o CC/MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/558,DRG/558,38001332,"Tendonitis, myositis & bursitis w/o MCC"
gcpt_obs_drgcodes,drgcodes,"",HCFA/739,DRG/739,38001465,"Uterine,adnexa proc for non-ovarian/adnexal malig w MCC"
gcpt_obs_drgcodes,drgcodes,"",HCFA/150,DRG/150,38001002,Epistaxis w MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/757,DRG/757,38001480,"Infections, female reproductive system w MCC"
gcpt_obs_drgcodes,drgcodes,"",HCFA/163,DRG/163,38001015,Major chest procedures w MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/424,DRG/424,38001225,Other hepatobiliary or pancreas O.R. procedures w CC
gcpt_obs_drgcodes,drgcodes,"",APR/245,LOINC/LA15162-3,45883199,Inflammatory Bowel Disease
gcpt_obs_drgcodes,drgcodes,"",APR/245,DRG/387,38001197,Inflammatory bowel disease w/o CC/MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/186,DRG/186,38001032,Pleural effusion w MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/358,DRG/358,38001177,Other digestive system O.R. procedures w/o CC/MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/227,DRG/227,38001067,Cardiac defibrillator implant w/o cardiac cath w/o MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/502,DRG/502,38001291,Soft tissue procedures w/o CC/MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/005,DRG/005,38000891,Liver transplant w MCC or intestinal transplant
gcpt_obs_drgcodes,drgcodes,"",HCFA/922,DRG/922,38001597,"Other injury, poisoning & toxic effect diag w MCC"
gcpt_obs_drgcodes,drgcodes,"",APR/203,DRG/313,38001141,Chest pain
gcpt_obs_drgcodes,drgcodes,"",APR/203,DRG/313,38001141,Chest pain
gcpt_obs_drgcodes,drgcodes,"",HCFA/493,DRG/493,38001282,"Lower extrem & humer proc except hip,foot,femur w CC"
gcpt_obs_drgcodes,drgcodes,"",HCFA/205,DRG/205,38001051,Other respiratory system diagnoses w MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/802,DRG/802,38001510,Other O.R. proc of the blood & blood forming organs w MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/816,DRG/816,38001521,Reticuloendothelial & immunity disorders w/o CC/MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/084,DRG/084,38000957,"Traumatic stupor & coma, coma >1 hr w/o CC/MCC"
gcpt_obs_drgcodes,drgcodes,"",HCFA/014,DRG/014,38000900,Allogeneic bone marrow transplant
gcpt_obs_drgcodes,drgcodes,"",HCFA/071,DRG/071,38000944,Nonspecific cerebrovascular disorders w CC
gcpt_obs_drgcodes,drgcodes,"",HCFA/245,DRG/245,38001085,AICD generator procedures
gcpt_obs_drgcodes,drgcodes,"",HCFA/192,DRG/192,38001038,Chronic obstructive pulmonary disease w/o CC/MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/480,DRG/480,38001269,Hip & femur procedures except major joint w MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/671,DRG/671,38001415,Urethral procedures w CC/MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/708,DRG/708,38001440,Major male pelvic procedures w/o CC/MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/620,DRG/620,38001376,O.R. procedures for obesity w CC
gcpt_obs_drgcodes,drgcodes,"",HCFA/883,DRG/883,38001570,Disorders of personality & impulse control
gcpt_obs_drgcodes,drgcodes,"",HCFA/883,DRG/883,38001570,Disorders of personality & impulse control
gcpt_obs_drgcodes,drgcodes,"",HCFA/283,DRG/283,38001111,"Acute myocardial infarction, expired w MCC"
gcpt_obs_drgcodes,drgcodes,"",HCFA/958,DRG/958,38001618,Other O.R. procedures for multiple significant trauma w CC
gcpt_obs_drgcodes,drgcodes,"",HCFA/166,DRG/166,38001018,Other resp system O.R. procedures w MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/309,DRG/309,38001137,Cardiac arrhythmia & conduction disorders w CC
gcpt_obs_drgcodes,drgcodes,"",HCFA/939,DRG/939,38001605,O.R. proc w diagnoses of other contact w health services w MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/237,DRG/237,38001077,Major cardiovasc procedures w MCC or thoracic aortic aneurysm repair
gcpt_obs_drgcodes,drgcodes,"",HCFA/099,DRG/099,38000972,Non-bacterial infect of nervous sys exc viral meningitis w/o CC/MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/137,DRG/137,38000995,Mouth procedures w CC/MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/737,DRG/737,38001463,Uterine & adnexa proc for ovarian or adnexal malignancy w CC
gcpt_obs_drgcodes,drgcodes,"",HCFA/154,DRG/154,38001007,"Other ear, nose, mouth & throat diagnoses w MCC"
gcpt_obs_drgcodes,drgcodes,"",HCFA/496,DRG/496,38001285,Local excision & removal int fix devices exc hip & femur w CC
gcpt_obs_drgcodes,drgcodes,"",HCFA/824,DRG/824,38001526,Lymphoma & non-acute leukemia w other O.R. proc w CC
gcpt_obs_drgcodes,drgcodes,"",HCFA/829,DRG/829,38001531,Myeloprolif disord or poorly diff neopl w other O.R. proc w CC/MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/621,DRG/621,38001377,O.R. procedures for obesity w/o CC/MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/700,DRG/700,38001438,Other kidney & urinary tract diagnoses w/o CC/MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/699,DRG/699,38001437,Other kidney & urinary tract diagnoses w CC
gcpt_obs_drgcodes,drgcodes,"",HCFA/546,DRG/546,38001320,Connective tissue disorders w CC
gcpt_obs_drgcodes,drgcodes,"",HCFA/441,DRG/441,38001236,"Disorders of liver except malig,cirr,alc hepa w MCC"
gcpt_obs_drgcodes,drgcodes,"",HCFA/337,DRG/337,38001156,Peritoneal adhesiolysis w/o CC/MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/982,DRG/982,38001630,Extensive O.R. procedure unrelated to principal diagnosis w CC
gcpt_obs_drgcodes,drgcodes,"",HCFA/694,DRG/694,38001432,Urinary stones w/o esw lithotripsy w/o MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/096,DRG/096,38000969,Bacterial & tuberculous infections of nervous system w/o CC/MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/916,DRG/916,38001591,Allergic reactions w/o MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/693,DRG/693,38001431,Urinary stones w/o esw lithotripsy w MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/712,DRG/712,38001444,Testes procedures w/o CC/MCC
gcpt_obs_drgcodes,drgcodes,"",APR/040,DRG/053,38000926,Spinal disorders & injuries w/o CC/MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/535,DRG/535,38001309,Fractures of hip & pelvis w MCC
gcpt_obs_drgcodes,drgcodes,"",APR/722,DRG/864,38001557,Fever
gcpt_obs_drgcodes,drgcodes,"",APR/722,DRG/864,38001557,Fever
gcpt_obs_drgcodes,drgcodes,"",HCFA/987,DRG/987,38001635,Non-extensive O.R. proc unrelated to principal diagnosis w MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/225,DRG/225,38001065,Cardiac defib implant w cardiac cath w/o AMI/HF/shock w/o MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/380,DRG/380,38001190,Complicated peptic ulcer w MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/445,DRG/445,38001240,Disorders of the biliary tract w CC
gcpt_obs_drgcodes,drgcodes,"",HCFA/432,DRG/432,38001227,Cirrhosis & alcoholic hepatitis w MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/559,DRG/559,38001333,"Aftercare, musculoskeletal system & connective tissue w MCC"
gcpt_obs_drgcodes,drgcodes,"",HCFA/955,DRG/955,38001615,Craniotomy for multiple significant trauma
gcpt_obs_drgcodes,drgcodes,"",HCFA/955,DRG/955,38001615,Craniotomy for multiple significant trauma
gcpt_obs_drgcodes,drgcodes,"",HCFA/472,DRG/472,38001261,Cervical spinal fusion w CC
gcpt_obs_drgcodes,drgcodes,"",HCFA/573,DRG/573,38001341,Skin graft &/or debrid for skn ulcer or cellulitis w MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/905,DRG/905,38001583,Skin grafts for injuries w/o CC/MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/534,DRG/534,38001308,Fractures of femur w/o MCC
gcpt_obs_drgcodes,drgcodes,"",APR/752,DRG/883,38001570,Disorders of personality & impulse control
gcpt_obs_drgcodes,drgcodes,"",APR/752,DRG/883,38001570,Disorders of personality & impulse control
gcpt_obs_drgcodes,drgcodes,"",HCFA/059,DRG/059,38000932,Multiple sclerosis & cerebellar ataxia w CC
gcpt_obs_drgcodes,drgcodes,"",HCFA/975,DRG/975,38001626,HIV w major related condition w CC
gcpt_obs_drgcodes,drgcodes,"",HCFA/418,DRG/418,38001219,Laparoscopic cholecystectomy w/o c.d.e. w CC
gcpt_obs_drgcodes,drgcodes,"",HCFA/393,DRG/393,38001203,Other digestive system diagnoses w MCC
gcpt_obs_drgcodes,drgcodes,"",APR/193,SNOMED/194921005,4108805,Acute and subacute endocarditis
gcpt_obs_drgcodes,drgcodes,"",APR/193,DRG/290,38001118,Acute & subacute endocarditis w/o CC/MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/392,DRG/392,38001202,"Esophagitis, gastroent & misc digest disorders w/o MCC"
gcpt_obs_drgcodes,drgcodes,"",HCFA/597,DRG/597,38001359,Malignant breast disorders w MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/253,DRG/253,38001095,Other vascular procedures w CC
gcpt_obs_drgcodes,drgcodes,"",HCFA/027,DRG/027,38000909,Craniotomy & endovascular intracranial procedures w/o CC/MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/471,DRG/471,38001260,Cervical spinal fusion w MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/240,DRG/240,38001080,Amputation for circ sys disorders exc upper limb & toe w CC
gcpt_obs_drgcodes,drgcodes,"",HCFA/637,DRG/637,38001387,Diabetes w MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/560,DRG/560,38001334,"Aftercare, musculoskeletal system & connective tissue w CC"
gcpt_obs_drgcodes,drgcodes,"",HCFA/370,DRG/370,38001180,Major esophageal disorders w/o CC/MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/563,DRG/563,38001337,"Fx, sprn, strn & disl except femur, hip, pelvis & thigh w/o MCC"
gcpt_obs_drgcodes,drgcodes,"",HCFA/293,DRG/293,38001121,Heart failure & shock w/o CC/MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/836,DRG/836,38001535,Acute leukemia w/o major O.R. procedure w/o CC/MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/247,DRG/247,38001087,Perc cardiovasc proc w drug-eluting stent w/o MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/262,DRG/262,38001104,Cardiac pacemaker revision except device replacement w/o CC/MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/185,DRG/185,38001031,Major chest trauma w/o CC/MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/464,DRG/464,38001253,"Wnd debrid & skn grft exc hand, for musculo-conn tiss dis w CC"
gcpt_obs_drgcodes,drgcodes,"",HCFA/235,DRG/235,38001075,Coronary bypass w/o cardiac cath w MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/281,DRG/281,38001109,"Acute myocardial infarction, discharged alive w CC"
gcpt_obs_drgcodes,drgcodes,"",HCFA/215,DRG/215,38001055,Other heart assist system implant
gcpt_obs_drgcodes,drgcodes,"",HCFA/826,DRG/826,38001528,Myeloprolif disord or poorly diff neopl w maj O.R. proc w MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/065,DRG/065,38000938,Intracranial hemorrhage or cerebral infarction w CC
gcpt_obs_drgcodes,drgcodes,"",HCFA/842,DRG/842,38001541,Lymphoma & non-acute leukemia w/o CC/MCC
gcpt_obs_drgcodes,drgcodes,"",HCFA/504,DRG/504,38001293,Foot procedures w CC
gcpt_obs_drgcodes,drgcodes,"",HCFA/909,DRG/909,38001587,Other O.R. procedures for injuries w/o CC/MCC
gcpt_proc_datetimeevents,d_items,MIMIC_IV_ITEM/,224183,SNOMED/276272002,4078442,Catheter procedure
gcpt_proc_datetimeevents,d_items,MIMIC_IV_ITEM/,224184,SNOMED/425196008,4322380,Insertion of peripherally inserted central catheter
gcpt_proc_datetimeevents,d_items,MIMIC_IV_ITEM/,224185,SNOMED/425196008,4322380,Insertion of peripherally inserted central catheter
gcpt_proc_datetimeevents,d_items,MIMIC_IV_ITEM/,224186,SNOMED/276272002,4078442,Catheter procedure
gcpt_proc_datetimeevents,d_items,MIMIC_IV_ITEM/,224187,SNOMED/276272002,4078442,Catheter procedure
gcpt_proc_datetimeevents,d_items,MIMIC_IV_ITEM/,224261,SNOMED/276272002,4078442,Catheter procedure
gcpt_proc_datetimeevents,d_items,MIMIC_IV_ITEM/,224262,SNOMED/265546000,4141149,Open insertion of central venous catheter
gcpt_proc_datetimeevents,d_items,MIMIC_IV_ITEM/,224279,SNOMED/276272002,4078442,Catheter procedure
gcpt_proc_datetimeevents,d_items,MIMIC_IV_ITEM/,224280,SNOMED/265546000,4141149,Open insertion of central venous catheter
gcpt_proc_datetimeevents,d_items,MIMIC_IV_ITEM/,224282,SNOMED/276272002,4078442,Catheter procedure
gcpt_proc_datetimeevents,d_items,MIMIC_IV_ITEM/,224284,SNOMED/276272002,4078442,Catheter procedure
gcpt_proc_datetimeevents,d_items,MIMIC_IV_ITEM/,224285,SNOMED/392247006,4213288,Insertion of catheter into artery
