mapping_source_table,source_code,vocabulary_id,target_concept_id,ontology_concept_name
gcpt_meas_lab_loinc_mod,53147,LOINC/13952-7,3036282,Hepatitis B virus core Ab [Presence] in Serum or Plasma by Immunoassay
gcpt_meas_lab_loinc_mod,53148,LOINC/13953-5,3036806,Hepatitis B virus e Ab [Presence] in Serum or Plasma by Immunoassay
gcpt_meas_lab_loinc_mod,53149,LOINC/5193-8,3013731,Hepatitis B virus surface Ab [Units/volume] in Serum or Plasma by Immunoassay
gcpt_meas_lab_loinc_mod,53150,LOINC/10900-9,3006453,Hepatitis B virus surface Ab [Presence] in Serum by Immunoassay
gcpt_per_ethnicity,ASIAN,Race/2,8515,Asian
gcpt_per_ethnicity,WHITE,Race/5,8527,White
gcpt_per_ethnicity,BLACK/AFRICAN AMERICAN,Race/3,8516,Black or African American
gcpt_per_ethnicity,AMERICAN INDIAN/ALASKA NATIVE,Race/1,8657,American Indian or Alaska Native
gcpt_per_ethnicity,HISPANIC/LATINO,Ethnicity/Hispanic,38003563,Hispanic or Latino
gcpt_cs_place_of_service,Medicine,Medicare Specialty/A0,38004515,Hospital
gcpt_drug_ndc,Budesonide (Nasal) 0.5mg,RxNorm/358545,939422,budesonide 0.5 MG/ML
gcpt_drug_ndc,acetylcysteine 100 mg/ml,RxNorm/345092,19095712,acetylcysteine 100 MG/ML
gcpt_drug_ndc,budesonide 0.5 mg/2 mL Neb Suspension,RxNorm/346148,939398,budesonide 0.25 MG/ML
gcpt_drug_ndc,Pulmicort ea,RxNorm/19831,939259,budesonide
gcpt_drug_ndc,"Thrombin 5,000 units",RxNorm/10528,1300673,thrombin
gcpt_drug_ndc,Acetylcysteine 20% 30ml Vial,RxNorm/340088,19093622,acetylcysteine 200 MG/ML
gcpt_drug_ndc,"Prednisolone Acetate 1 % Eye Drops, Susp",RxNorm/1376335,43526394,prednisolone acetate 10 MG/ML
gcpt_drug_ndc,Vancomycin HCl 1GM FROZ. BAG,RxNorm/11124,1707687,vancomycin
gcpt_drug_ndc,theophylline ER 300 mg 12 hr Tab,RxNorm/316799,1237217,theophylline 300 MG
gcpt_drug_ndc,Lorazepam ,RxNorm/6470,791967,lorazepam
gcpt_drug_ndc,acetylcysteine 600mg,RxNorm/437279,1139058,acetylcysteine 600 MG
gcpt_drug_ndc,NAC (N-acetyl-L-cysteine 600 mg Cap,RxNorm/437279,1139058,acetylcysteine 600 MG
gcpt_drug_ndc,tetanus immune globulin tetanus immune globulin,RxNorm/1727875,35604680,tetanus immune globulin
gcpt_drug_ndc,DiphenhydrAMINE ,RxNorm/3498,1129625,diphenhydramine
gcpt_drug_ndc,Ampicillin Sodium 2g Vial,RxNorm/733,1717327,ampicillin
gcpt_drug_ndc,Medium Chain Triglycerides 0,RxNorm/1310578,42899398,medium chain triglycerides
gcpt_drug_ndc,HYDROmorphone (Dilaudid) ,RxNorm/3423,1126658,hydromorphone
gcpt_drug_ndc,Vasopressin ,RxNorm/11149,1507835,vasopressin (USP)
gcpt_drug_ndc,potassium citrate 10 meq,RxNorm/358572,976606,potassium citrate 10 MEQ
gcpt_drug_ndc,Metoprolol ,RxNorm/6918,1307046,metoprolol
gcpt_drug_ndc,Diltiazem ,RxNorm/3443,1328165,diltiazem
gcpt_drug_ndc,Etanercept 25 mg Sub-Q Kit,RxNorm/214555,1151789,etanercept
gcpt_drug_ndc,Coenzyme Q10 900 mg,RxNorm/21406,1351115,ubidecarenone
gcpt_drug_ndc,DOPamine ,RxNorm/3628,1337860,dopamine
gcpt_drug_ndc,Phenytoin Sodium ,RxNorm/8183,740910,phenytoin
gcpt_drug_ndc,LIDOCAINE 1% (W/Presv.) ,RxNorm/328866,990243,lidocaine 10 MG/ML
gcpt_drug_ndc,Melatonin 3 mg,RxNorm/329012,19083332,melatonin 3 MG
gcpt_drug_ndc,brimonidine 0.1 % Eye Drops,RxNorm/861203,40164129,brimonidine tartrate 1 MG/ML
gcpt_drug_ndc,Mesalamine Desensitization 200 mg / 200 mL,RxNorm/52582,968426,mesalamine
gcpt_drug_ndc,Ipratropium Bromide Neb ,RxNorm/7213,1112921,ipratropium
gcpt_drug_ndc,HYDROmorphone Solution 20mg/ml,RxNorm/3423,1126658,hydromorphone
gcpt_drug_ndc,FUROSEMIDE ,RxNorm/4603,956874,furosemide
gcpt_drug_ndc,Levalbuterol Neb 1.25 mg/3ml,RxNorm/346138,1192244,levalbuterol 0.417 MG/ML
gcpt_drug_ndc,Leflunomide 10 mg,RxNorm/316133,1101925,leflunomide 10 MG
gcpt_drug_ndc,degarelix 120 mg Sub-Q Soln,RxNorm/1812344,1718073,degarelix 120 MG
gcpt_drug_ndc,EPINEPHrine ,RxNorm/3992,1343916,epinephrine
gcpt_drug_ndc,Dutasteride 0.5MG,RxNorm/350640,19097771,dutasteride 0.5 MG
gcpt_drug_ndc,Phenylephrine 2.5% opth 2.5%,RxNorm/8163,1135766,phenylephrine
gcpt_drug_ndc,Varenicline 1 mg,RxNorm/636675,780445,varenicline 1 MG
gcpt_drug_ndc,Balsalazide Disodium 750 mg,RxNorm/885856,40168548,balsalazide disodium 750 MG
gcpt_drug_ndc,Ranolazine 500,RxNorm/616490,19123444,ranolazine 500 MG
gcpt_drug_ndc,Coenzyme Q10 100mg Capsule,RxNorm/252761,1351153,ubidecarenone 100 MG Oral Capsule
gcpt_drug_ndc,Famotidine 20mg Premix Bag,RxNorm/315921,953120,famotidine 20 MG
gcpt_drug_ndc,Syringe (0.9% Sodium Chloride) 1 Syringe,RxNorm/727633,40141424,sodium chloride Prefilled Syringe
gcpt_drug_ndc,Leflunomide 20 mg,RxNorm/316134,1101926,leflunomide 20 MG
gcpt_drug_ndc,mylanta 1,RxNorm/374710,40007739,aluminum hydroxide / magnesium hydroxide / simethicone Oral Suspension
gcpt_drug_ndc,Norepinephrine 4MG/4ML AMP,RxNorm/328853,1321364,norepinephrine 1 MG/ML
gcpt_drug_ndc,Sodium Bicarbonate ,RxNorm/36676,939506,sodium bicarbonate
gcpt_drug_ndc,Ondansetron ,RxNorm/26225,1000560,ondansetron
gcpt_drug_ndc,Darifenacin 7.5 mg,RxNorm/485422,916233,darifenacin 7.5 MG
gcpt_drug_ndc,Betamethasone Sodium Phos/Acet 12mg/2ml Syringe,RxNorm/1514,920458,betamethasone
gcpt_drug_ndc,Saccharomyces BOULARDII 1 Capsule,RxNorm/236782,991855,Saccharomyces boulardii
gcpt_drug_ndc,Alprazolam 0.5mg Tablet,RxNorm/308048,19072934,alprazolam 0.5 MG Oral Tablet
gcpt_drug_ndc,Acetaminophen (Liquid) ,RxNorm/1803956,40220874,acetaminophen Injection
gcpt_drug_ndc,sodium citrate-citric acid 500 mg-334 mg/5 mL Oral Soln,RxNorm/543014,19114106,citric acid 66.8 MG/ML / sodium citrate 100 MG/ML Oral Solution
gcpt_drug_ndc,Brimonidine 0.2% solution,RxNorm/134615,915542,brimonidine
gcpt_drug_ndc,"Prednisolone Acetate 0.12 % Eye Drops, Susp",RxNorm/8638,1550557,prednisolone
gcpt_drug_ndc,Morphine ,RxNorm/7052,1110410,morphine
gcpt_drug_ndc,Sodium Chloride 23.4%;30ML V,RxNorm/9853,19136048,sodium
gcpt_drug_ndc,Adefovir Dipivoxil 10 mg,RxNorm/881340,40168219,adefovir dipivoxil 10 MG
gcpt_drug_ndc,warfarin 10 mg,RxNorm/855295,40163517,warfarin sodium 10 MG
gcpt_drug_ndc,Glycerin (Laxative) gm/ml,RxNorm/4910,961145,glycerin
gcpt_drug_ndc,Olmesartan 40 mg Tab,RxNorm/349405,19096752,olmesartan medoxomil 40 MG Oral Tablet
gcpt_drug_ndc,escitalopram 10mg,RxNorm/351044,19098080,escitalopram 10 MG
gcpt_drug_ndc,Timolol Maleate 0.5% XE 0.5% XE opth soln,RxNorm/1923430,1594709,timolol 5 MG/ML Ophthalmic Solution
gcpt_drug_ndc,Mesalamine Desensitization 100 mg / 100 mL,RxNorm/52582,968426,mesalamine
gcpt_drug_ndc,Mesalamine Desensitization 1 mg / 10 mL,RxNorm/52582,968426,mesalamine
gcpt_drug_ndc,Sodium Chloride 0.9%  Flush Syringe,RxNorm/727633,40141424,sodium chloride Prefilled Syringe
gcpt_drug_ndc,Water water,RxNorm/11295,19010309,water
gcpt_drug_ndc,HEPARIN ,RxNorm/5224,1367571,heparin
gcpt_drug_ndc,Ketamine Study Drug (*IND*) Study Drug,RxNorm/6130,785649,ketamine
gcpt_drug_ndc,Conjugated Estrogens 1.25 mg Tab,RxNorm/343137,1549184,"estrogens, conjugated (USP) 1.25 MG"
gcpt_drug_ndc,Protamine Sulfate ,RxNorm/8825,19054242,protamine sulfate (USP)
gcpt_drug_ndc,Beclomethasone Dipro. AQ (Nasal) 42mcg,RxNorm/966544,40173730,beclomethasone dipropionate 0.042 MG/ACTUAT
gcpt_drug_ndc,Lactobacillus Acidophilus capsule,RxNorm/381174,40050771,Lactobacillus acidophilus Oral Capsule
gcpt_drug_ndc,Insulin Detemir 100units/mL,RxNorm/484320,19112694,insulin detemir 100 UNT/ML
gcpt_drug_ndc,"Epoetin Alfa 20,000 UNIT VIAL",RxNorm/315860,19081203,epoetin alfa 20000 UNT/ML
gcpt_drug_ndc,Pantoprazole Dummy Pkg for POE pump and PHA SS ordering,RxNorm/40790,948078,pantoprazole
gcpt_drug_ndc,Ketorolac 0.4 % Eye Drops,RxNorm/35827,1136980,ketorolac
gcpt_drug_ndc,Felodipine 5mg,RxNorm/317371,1353817,felodipine 5 MG
gcpt_drug_ndc,Sodium Chloride 0.45% Flush 3 mL Syringe,RxNorm/727633,40141424,sodium chloride Prefilled Syringe
gcpt_drug_ndc,Metronidazole 500mg Premix Bag,RxNorm/317428,1707403,metronidazole 500 MG
gcpt_drug_ndc,Acetic Acid Otic 2%,RxNorm/370528,40004903,acetic acid Otic Solution
gcpt_drug_ndc,Phenylephrine HCl 100mcg/ml,RxNorm/8163,1135766,phenylephrine
gcpt_drug_ndc,Hydrocortisone Na Succ. 100mg/2mL Vial,RxNorm/5492,975125,hydrocortisone
gcpt_drug_ndc,solifenacin 10 mg Tab,RxNorm/477372,916008,solifenacin succinate 10 MG Oral Tablet
gcpt_drug_ndc,Levetiracetam 750 mg Tab,RxNorm/311290,19078781,levetiracetam 750 MG Oral Tablet
gcpt_drug_ndc,Lidocaine ,RxNorm/6387,989878,lidocaine
gcpt_drug_ndc,dutasteride 0.5 mg Cap,RxNorm/351172,989485,dutasteride 0.5 MG Oral Capsule
gcpt_drug_ndc,rivastigmine 9.5,RxNorm/183379,733523,rivastigmine
gcpt_drug_ndc,Mesalamine Desensitization 0.1 mg / 10 mL,RxNorm/52582,968426,mesalamine
gcpt_drug_ndc,Dobutamine 250MG PREMIX,RxNorm/3616,1337720,dobutamine
gcpt_drug_ndc,Lactobacillus Acidophilus TAB,RxNorm/654237,40136066,Lactobacillus acidophilus Oral Tablet
gcpt_drug_ndc,Levofloxacin 500MG PM BAG,RxNorm/317403,19082484,levofloxacin 500 MG
gcpt_drug_ndc,desvenlafaxine 50 mg,RxNorm/790287,19129680,desvenlafaxine 50 MG
gcpt_drug_ndc,Isradipine 15mg,RxNorm/33910,1326012,isradipine
gcpt_drug_ndc,potassium citrate 10 mEq,RxNorm/358572,976606,potassium citrate 10 MEQ
gcpt_drug_ndc,sevelamer carbonate 2.4gm,RxNorm/1812610,1718121,sevelamer carbonate 2400 MG
gcpt_drug_ndc,Tobramycin Fortified Ophth. Soln. 14mg/mL,RxNorm/10627,902722,tobramycin
gcpt_drug_ndc,Thrombin 5000 units/5 ml,RxNorm/10528,1300673,thrombin
gcpt_drug_ndc,Sodium Citrate 3mL Syringe,RxNorm/56466,977968,sodium citrate
gcpt_drug_ndc,Bosentan 125 mg,RxNorm/351035,19098071,bosentan 125 MG
gcpt_drug_ndc,LORAZEPAM ,RxNorm/6470,791967,lorazepam
gcpt_drug_ndc,desvenlafaxine ER 50 mg 24 hr Tab,RxNorm/790288,19129681,24 HR desvenlafaxine 50 MG Extended Release Oral Tablet
gcpt_drug_ndc,Cosyntropin 250 mcg Vial,RxNorm/2890,19008009,cosyntropin
gcpt_drug_ndc,ESMOLOL ,RxNorm/49737,19063575,esmolol
gcpt_drug_ndc,Ipratropium Bromide 0.06 % Nasal Spray Aerosol,RxNorm/7213,1112921,ipratropium
gcpt_drug_ndc,Thyroid 4mg,RxNorm/10572,1501309,thyroid (USP)
gcpt_drug_ndc,VALPROIC ACID 250MG/5ML,RxNorm/1099685,40238016,valproic acid 50 MG/ML
gcpt_drug_ndc,Pimozide 5mg,RxNorm/8331,745790,pimozide
gcpt_drug_ndc,Rasagiline 1,RxNorm/608326,19123236,rasagiline 1 MG
gcpt_drug_ndc,Acetazolamide Sodium 500MG VIAL,RxNorm/317288,929517,acetazolamide 500 MG
gcpt_drug_ndc,Cosyntropin  250 mcg Vial,RxNorm/2890,19008009,cosyntropin
gcpt_drug_ndc,Melatonin 1 mg,RxNorm/332182,1301233,melatonin 1 MG
gcpt_drug_ndc,docosanol 10%,RxNorm/797532,980956,docosanol 100 MG/ML
gcpt_drug_ndc,fenofibrate 160 mg tablet,RxNorm/349287,1551838,fenofibrate 160 MG Oral Tablet
gcpt_drug_ndc,Lactobacillus Acidophilus 175 mg,RxNorm/6205,987153,Lactobacillus acidophilus
gcpt_drug_ndc,HYDROmorphone (Dilaudid) 20 mg/ mL,RxNorm/3423,1126658,hydromorphone
gcpt_drug_ndc,"Nepafenac 0.1 % Eye Drops, Susp",RxNorm/578044,19121303,nepafenac 1 MG/ML Ophthalmic Suspension
gcpt_drug_ndc,vancoMYCIN for nasal inhalation 200 mg / 2 mL,RxNorm/11124,1707687,vancomycin
gcpt_drug_ndc,Travoprost 0.004%,RxNorm/333557,904524,travoprost 0.04 MG/ML
gcpt_drug_ndc,Water WATER,RxNorm/11295,19010309,water
gcpt_drug_ndc,Trandolapril ,RxNorm/38454,1342439,trandolapril
gcpt_drug_ndc,Hydromorphone P.F. 1000mcg/1mL Amp,RxNorm/3423,1126658,hydromorphone
gcpt_drug_ndc,Ertapenem 500 mg,RxNorm/325642,1717963,ertapenem
gcpt_drug_ndc,Morphine Sulfate Given in OR,RxNorm/7052,1110410,morphine
gcpt_drug_ndc,Cisatracurium Besylate 200mg/20ml Vial,RxNorm/328995,19015729,cisatracurium 10 MG/ML
gcpt_drug_ndc,Vancomycin ophthalmic 50mg/ml bottle,RxNorm/11124,1707687,vancomycin
gcpt_drug_ndc,Mesalamine Desensitization 25 mg / 25 mL,RxNorm/52582,968426,mesalamine
gcpt_drug_ndc,Mannitol 500ML PREMIX,RxNorm/6628,994058,mannitol
gcpt_drug_ndc,"Heparin Sodium 25,000 unit Premix Bag",RxNorm/5224,1367571,heparin
gcpt_drug_ndc,Potassium Chloride ,RxNorm/8591,19049105,potassium chloride
gcpt_drug_ndc,Mesalamine Desensitization 0.05 mg / 10 mL ,RxNorm/52582,968426,mesalamine
gcpt_drug_ndc,roflumilast 500mcg,RxNorm/1091837,40236898,roflumilast 0.5 MG
gcpt_drug_ndc,AMIODARONE ,RxNorm/703,1309944,amiodarone
gcpt_drug_ndc,Bacitracin & Polymyxin B Ophth 1,RxNorm/374629,40013984,bacitracin / polymyxin B Ophthalmic Ointment
gcpt_drug_ndc,budesonide 3mg,RxNorm/332685,939393,budesonide 3 MG
gcpt_drug_ndc,Melatonin 3 mg Tab,RxNorm/329012,19083332,melatonin 3 MG
gcpt_drug_ndc,Potassium Phosphate 3mmol/ml-15ml,RxNorm/8588,19049024,potassium
gcpt_drug_ndc,Ethanol (Ethyl Alcohol) 50%,RxNorm/448,955372,ethanol
gcpt_drug_ndc,Entecavir 0.5mg Tablet,RxNorm/485434,1711248,entecavir 0.5 MG Oral Tablet
gcpt_drug_ndc,vancoMYCIN for inhalation 200 mg / 2 mL,RxNorm/11124,1707687,vancomycin
gcpt_drug_ndc,Folic Acid 5mg/ml-10ml,RxNorm/4511,19111620,folic acid
gcpt_drug_ndc,ACETAMINOPHEN (LIQUID) ,RxNorm/161,1125315,acetaminophen
gcpt_drug_ndc,Pulmicort inhaler,RxNorm/19831,939259,budesonide
gcpt_drug_ndc,Baclofen 4000 mcg/ml,RxNorm/1292,715233,baclofen
gcpt_drug_ndc,HALOPERIDOL ,RxNorm/5093,766529,haloperidol
gcpt_drug_ndc,Methylprednisolone Na Succ. 1 SYRINGE,RxNorm/6902,1506270,methylprednisolone
gcpt_drug_ndc,"nepafenac 0.1 % Eye Drops, Susp",RxNorm/578044,19121303,nepafenac 1 MG/ML Ophthalmic Suspension
gcpt_drug_ndc,Lidocaine Jelly 2% (Urojet) ,RxNorm/6387,989878,lidocaine
gcpt_drug_ndc,Valproate Sodium 500MG/5ML VL,RxNorm/40254,745466,valproate
gcpt_drug_ndc,Metoprolol Tartrate ,RxNorm/6918,1307046,metoprolol
gcpt_drug_ndc,Tobramycin Fortified Ophth. Soln. 15mg/ml,RxNorm/10627,902722,tobramycin
gcpt_drug_ndc,bimatoprost 0.03 % Eye Drops,RxNorm/323998,904528,bimatoprost 0.3 MG/ML
gcpt_drug_ndc,Insulin Detemir 100 unit/mL Sub-Q,RxNorm/484320,19112694,insulin detemir 100 UNT/ML
gcpt_drug_ndc,ofloxacin 0.3%,RxNorm/7623,923081,ofloxacin
gcpt_drug_ndc,exenatide 20 mcg,RxNorm/60548,1583722,exenatide
gcpt_drug_ndc,Heparin ,RxNorm/5224,1367571,heparin
gcpt_drug_ndc,POTASSIUM CHLORIDE ,RxNorm/8591,19049105,potassium chloride
gcpt_drug_ndc,insulin detemir 100 unit/mL Sub-Q Pen,RxNorm/484320,19112694,insulin detemir 100 UNT/ML
gcpt_drug_ndc,Fentanyl Citrate ,RxNorm/4337,1154029,fentanyl
gcpt_drug_ndc,Ketorolac Tromethamine 0.4%,RxNorm/860102,40164854,ketorolac tromethamine 4 MG/ML
gcpt_drug_ndc,Clobetasol Propionate 0.05%,RxNorm/861433,40164500,clobetasol propionate 0.0005 MG/MG
gcpt_drug_ndc,Fentanyl Citrate 800-1600 mcg,RxNorm/4337,1154029,fentanyl
gcpt_drug_ndc,"Lidocaine 1%/Epi 1::100,000 ",RxNorm/6387,989878,lidocaine
gcpt_drug_ndc,PROPOFOL (*GENERIC*) ,RxNorm/8782,753626,propofol
gcpt_drug_ndc,moxifloxacin  400 mg,RxNorm/330383,19085094,moxifloxacin 400 MG
gcpt_drug_ndc,Budesonide (Nasal) 2.5MG,RxNorm/371152,40020313,budesonide Nasal Spray
gcpt_drug_ndc,SODIUM BICARBONATE ,RxNorm/36676,939506,sodium bicarbonate
gcpt_drug_ndc,NAFCILLIN 2GM,RxNorm/7233,1713930,nafcillin
gcpt_drug_ndc,Darbepoetin alpha (Aranesp) 200mcg/0.4ml syrimge,RxNorm/283838,1304643,darbepoetin alfa
gcpt_drug_ndc,chlorzoxazone 500 mg,RxNorm/315657,795153,chlorzoxazone 500 MG
gcpt_drug_ndc,Simvastatin 20 mg,RxNorm/316673,1539465,simvastatin 20 MG
gcpt_drug_ndc,SIMETHICONE SIMETHICONE,RxNorm/9796,966991,simethicone
gcpt_drug_ndc,Estazolam 1mg,RxNorm/315878,748035,estazolam 1 MG
gcpt_drug_ndc,domperidone  Powder,RxNorm/3626,19037833,domperidone
gcpt_drug_ndc,Ethacrynate Sodium tablet,RxNorm/617327,40131003,ethacrynate Oral Tablet
gcpt_drug_ndc,CALCIUM GLUCONATE ,RxNorm/1908,19037038,calcium gluconate
gcpt_drug_ndc,pyridostigmine 60mg/tablet,RxNorm/373706,40075183,pyridostigmine Oral Tablet
gcpt_drug_ndc,DopAmine 400MG PREMIX,RxNorm/3628,1337860,dopamine
gcpt_drug_ndc,Dutasteride 0.5 mg Cap,RxNorm/351172,989485,dutasteride 0.5 MG Oral Capsule
gcpt_drug_ndc,Tenofovir Disoproxil Fum. 300mg Tab,RxNorm/349251,1710312,tenofovir disoproxil fumarate 300 MG Oral Tablet
gcpt_drug_ndc,Clonidine TTS 1 Patch ,RxNorm/2599,1398937,clonidine
gcpt_drug_ndc,HYDROMORPHONE ,RxNorm/3423,1126658,hydromorphone
gcpt_drug_ndc,COLESEVELAM 625,RxNorm/866909,40167019,colesevelam hydrochloride 625 MG
gcpt_drug_ndc,Phenytoin Sodium 250mg/5mL Vial,RxNorm/855888,40163243,phenytoin sodium 50 MG/ML
gcpt_drug_ndc,Propofol ,RxNorm/8782,753626,propofol
gcpt_drug_ndc,Lovastatin 10 mg Tab,RxNorm/197903,19019115,lovastatin 10 MG Oral Tablet
gcpt_drug_ndc,rabeprazole 20 mg,RxNorm/854862,40163284,rabeprazole sodium 20 MG
gcpt_drug_ndc,Nitroglycerin 100MG/250 PM,RxNorm/4917,1361711,nitroglycerin
gcpt_drug_ndc,Methylprednisolone Na Succ. 500MG VIAL,RxNorm/1743719,35606537,methylprednisolone 500 MG
gcpt_drug_ndc,Oxybutynin Chloride ER Oxybutynin Chloride ER,RxNorm/32675,918906,oxybutynin
gcpt_drug_ndc,Erythromycin Ethylsuccinate 200 mg/5 mL Oral Susp,RxNorm/686400,19125424,erythromycin ethylsuccinate 40 MG/ML Oral Suspension
gcpt_drug_ndc,erlotinib 150 mg Tab,RxNorm/603206,19122519,erlotinib 150 MG Oral Tablet
gcpt_drug_ndc,Phenytoin Sodium 100mg/2mL Vial,RxNorm/855888,40163243,phenytoin sodium 50 MG/ML
gcpt_drug_ndc,brimonidine 0.1,RxNorm/134615,915542,brimonidine
gcpt_drug_ndc,Darbepoetin Alfa In Polysorbate 40mcg/0.4mL,RxNorm/350792,19097935,darbepoetin alfa 0.1 MG/ML
gcpt_drug_ndc,MORPHINE SULFATE ,RxNorm/7052,1110410,morphine
gcpt_drug_ndc,Labetalol ,RxNorm/6185,1386957,labetalol
gcpt_drug_ndc,Sodium Chloride 3% (Hypertonic) ,RxNorm/1807545,40221362,sodium chloride Injection
gcpt_drug_ndc,Mesalamine Desensitization 10 mg /10 mL,RxNorm/52582,968426,mesalamine
gcpt_drug_ndc,Aspirin EC 81 mg,RxNorm/315431,1113309,aspirin 81 MG
gcpt_drug_ndc,Lidocaine 1% P.F. ,RxNorm/6387,989878,lidocaine
gcpt_drug_ndc,Meropenem 500MG VIAL,RxNorm/1722932,35605999,meropenem 500 MG
gcpt_drug_ndc,Clobazam 10 mg,RxNorm/331727,19050837,clobazam 10 MG
gcpt_drug_ndc,Bumetanide 2.5MG/10ML VIAL,RxNorm/315499,932778,bumetanide 0.25 MG/ML
gcpt_drug_ndc,Levothyroxine 88 mcg,RxNorm/905461,40174904,levothyroxine sodium 0.088 MG
gcpt_drug_ndc,Norepinephrine ,RxNorm/7512,1321341,norepinephrine
gcpt_drug_ndc,Fentanyl Citrate 250mcg/5mL Amp,RxNorm/4337,1154029,fentanyl
gcpt_drug_ndc,Dopamine HCl 200MG/5ML;VIAL,RxNorm/3628,1337860,dopamine
gcpt_drug_ndc,difluprednate 0.05 % Eye Drops,RxNorm/804544,19131676,difluprednate 0.5 MG/ML Ophthalmic Suspension
gcpt_drug_ndc,Zolmitriptan 5 mg Tab,RxNorm/317540,19082572,zolmitriptan 5 MG
gcpt_drug_ndc,Sucralfate 1000 mg,RxNorm/317509,19082547,sucralfate 1000 MG
gcpt_drug_ndc,Bupivacaine 0.05% 250 mL CADD Med Cassette,RxNorm/1815,732893,bupivacaine
gcpt_drug_ndc,Sodium CITRATE 4% 500 mL Bag,RxNorm/9853,19136048,sodium
gcpt_drug_ndc,Melatonin 1mg,RxNorm/332182,1301233,melatonin 1 MG
gcpt_drug_ndc,"Epoetin Alfa 40,000 UNIT VIAL",RxNorm/315862,1301179,epoetin alfa 40000 UNT/ML
gcpt_drug_ndc,ESCITALOPRAM 10MG,RxNorm/351044,19098080,escitalopram 10 MG
gcpt_drug_ndc,menthol (Icy Hot Patch) 5%,RxNorm/6750,901656,menthol
gcpt_drug_ndc,Lorazepam 0.5mg Tablet,RxNorm/197900,19019112,lorazepam 0.5 MG Oral Tablet
gcpt_drug_ndc,Acetaminophen ,RxNorm/161,1125315,acetaminophen
gcpt_drug_ndc,ACETAMINOPHEN (RECTAL) ,RxNorm/161,1125315,acetaminophen
gcpt_drug_ndc,rasagiline 0.5 mg Tab,RxNorm/636664,715734,rasagiline 0.5 MG Oral Tablet
gcpt_drug_ndc,Lidocaine 1% 1%,RxNorm/6387,989878,lidocaine
gcpt_drug_ndc,Ritonavir 100mg capsule 100mg Capsule,RxNorm/317150,19082373,ritonavir 100 MG Oral Capsule
gcpt_drug_ndc,Posaconazole 40 mg / mL - 100 mL Bottle,RxNorm/665017,19125035,posaconazole 40 MG/ML
gcpt_drug_ndc,Levofloxacin 1.5 % Eye Drops,RxNorm/545117,1742333,levofloxacin 15 MG/ML
gcpt_drug_ndc,Budesonide  2.5MG,RxNorm/19831,939259,budesonide
gcpt_drug_ndc,Dasatinib 50 mg Tab,RxNorm/643107,19124392,dasatinib 50 MG Oral Tablet
gcpt_drug_ndc,Potassium Acetate 2MEQ/ML-20ML,RxNorm/333172,19076420,potassium acetate 2 MEQ/ML
gcpt_drug_ndc,Glycopyrrolate ,RxNorm/1546438,45775571,glycopyrronium
gcpt_drug_ndc,Ketotifen Fumarate (Bulk) 1 mg,RxNorm/6146,986117,ketotifen
gcpt_drug_ndc,Acetic Acid Glacial 0.04% Vaginal Douche,RxNorm/168,929549,acetic acid
gcpt_drug_ndc,Levofloxacin 250MG PM BAG,RxNorm/82122,1742253,levofloxacin
gcpt_drug_ndc,Sildenafil 20 mg Tab,RxNorm/577033,19121182,sildenafil 20 MG Oral Tablet
gcpt_drug_ndc,Hepatitis B Immune Globulin (Nabi-HB) NABI-HB,RxNorm/26744,501343,hepatitis B immune globulin
gcpt_drug_ndc,Phenylephrine ,RxNorm/8163,1135766,phenylephrine
gcpt_drug_ndc,NORepinephrine ,RxNorm/7512,1321341,norepinephrine
gcpt_drug_ndc,Meloxicam 15mg,RxNorm/332451,1150373,meloxicam 15 MG
gcpt_drug_ndc,HYDROmorphone PCA (Dilaudid) ,RxNorm/3423,1126658,hydromorphone
gcpt_drug_ndc,Calcium Chloride ,RxNorm/1901,19036781,calcium chloride
gcpt_drug_ndc,fluticasone 110 mcg/ puff,RxNorm/41126,1149380,fluticasone
gcpt_drug_ndc,Methylprednisolone Na Succ. 1000mg Vial,RxNorm/1743725,35606541,methylprednisolone 1000 MG
gcpt_drug_ndc,Interferon Beta-1b 0.3,RxNorm/1721322,35605313,interferon beta-1b 0.3 MG
gcpt_drug_ndc,formoterol fumarate 20 mcg/2 mL Neb Solution,RxNorm/1246319,42708518,formoterol fumarate 0.01 MG/ML Inhalation Solution
gcpt_drug_ndc,esomeprazole 40mg,RxNorm/331599,904454,esomeprazole 40 MG
gcpt_drug_ndc,METFORMIN XR TABLET,RxNorm/6809,1503297,metformin
gcpt_drug_ndc,Morphine Sulfate 20mg/ml,RxNorm/892624,40169958,morphine sulfate 20 MG/ML
gcpt_drug_ndc,Ceftriaxone 1GM FROZ BAG,RxNorm/1665020,46287327,ceftriaxone 1000 MG
gcpt_drug_ndc,Somatropin 5mg/ml,RxNorm/316723,1584986,somatropin 5 MG/ML
gcpt_drug_ndc,lamotrigine 25 mg Tab,RxNorm/282401,19069199,lamotrigine 25 MG Oral Tablet
gcpt_drug_ndc,Gentamicin 80mg Premix,RxNorm/1596450,45892419,gentamicin
gcpt_drug_ndc,FENTANYL ,RxNorm/4337,1154029,fentanyl
gcpt_drug_ndc,Imatinib 200 mg/10 ml,RxNorm/282388,1304107,imatinib
gcpt_drug_ndc,Furosemide 100mg/10mL Vial,RxNorm/317376,957140,furosemide 10 MG/ML
gcpt_drug_ndc,Potassium Chloride 2mEq/ml-20ml,RxNorm/333186,19049574,potassium chloride 0.2 MEQ/ML
